Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VTI,Ind,VTI_aa,ayaan,ayaa,3SgObv,0Sg,Prt,Neg,odayaasiininaaban,o<<ayaa>>siininaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlObv,0Sg,Prt,Neg,odayaasiininaaban,o<<ayaa>>siininaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgProx,0Pl,Prt,Neg,odayaasiinaabaniin,o<<ayaa>>siinaabaniin,JDN-2010-MS-VTI-p14,odayaasiinaabanen,o<<ayaa>>siinaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgProx,0Sg,Prt,Neg,odayaasiinaaban,o<<ayaa>>siinaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Excl,0Pl,Prt,Neg,nidayaasiiminaabaniin,ni<<ayaa>>siiminaabaniin,JDN-2010-MS-VTI-p14,nidayaasiiminaabanen,ni<<ayaa>>siiminaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Excl,0Sg,Prt,Neg,nidayaasiiminaaban,ni<<ayaa>>siiminaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Incl,0Pl,Prt,Neg,gidayaasiiminaabaniin,gi<<ayaa>>siiminaabaniin,JDN-2010-MS-VTI-p14,gidayaasiiminaabanen,gi<<ayaa>>siiminaabanen,JDN-2010-MS-VTI-p14,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Incl,0Sg,Prt,Neg,gidayaasiiminaaban,gi<<ayaa>>siiminaaban,JDN-2010-MS-VTI-p14,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,X,0Pl,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,X,0Sg,Prt,Neg,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Pl,Dub,Pos,nidayaanaadogenan,ni<<ayaa>>naadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Sg,Dub,Pos,nidayaanaadog,ni<<ayaa>>naadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Pl,Dub,Pos,gidayaanaawaadogenan,gi<<ayaa>>naawaadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Sg,Dub,Pos,gidayaanaawaadog,gi<<ayaa>>naawaadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Pl,Dub,Pos,gidayaanaadogenan,gi<<ayaa>>naadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Sg,Dub,Pos,gidayaanaadog,gi<<ayaa>>naadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Pl,Dub,Pos,odayaanaawaadogenan,o<<ayaa>>naawaadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Sg,Dub,Pos,odayaanaawaadog,o<<ayaa>>naawaadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgObv,0Pl,Dub,Pos,odayaaninaadogenan,o<<ayaa>>ninaadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlObv,0Pl,Dub,Pos,odayaaninaadogenan,o<<ayaa>>ninaadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgObv,0Sg,Dub,Pos,odayaaninaadog,o<<ayaa>>ninaadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlObv,0Sg,Dub,Pos,odayaaninaadog,o<<ayaa>>ninaadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgProx,0Pl,Dub,Pos,odayaanaadogenan,o<<ayaa>>naadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgProx,0Sg,Dub,Pos,odayaanaadog,o<<ayaa>>naadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Excl,0Pl,Dub,Pos,nidayaaminaadogenan,ni<<ayaa>>minaadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Excl,0Sg,Dub,Pos,nidayaaminaadog,ni<<ayaa>>minaadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Incl,0Pl,Dub,Pos,gidayaaminaadogenan,gi<<ayaa>>minaadogenan,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,Incl,0Sg,Dub,Pos,gidayaaminaadog,gi<<ayaa>>minaadog,JDN-2010-MS-VTI-p19,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,X,0Pl,Dub,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,X,0Sg,Dub,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Pl,Dub,Neg,nidayaasiinaadogenan,ni<<ayaa>>siinaadogenan,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,1Sg,0Sg,Dub,Neg,nidayaasiinaadog,ni<<ayaa>>siinaadog,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Pl,Dub,Neg,gidayaasiinaawaadogenan,gi<<ayaa>>siinaawaadogenan,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Pl,0Sg,Dub,Neg,gidayaasiinaawaadog,gi<<ayaa>>siinaawaadog,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Pl,Dub,Neg,gidayaasiinaadogenan,gi<<ayaa>>siinaadogenan,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,2Sg,0Sg,Dub,Neg,gidayaasiinaadog,gi<<ayaa>>siinaadog,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Pl,Dub,Neg,odayaasiinaawaadogenan,o<<ayaa>>siinaawaadogenan,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlProx,0Sg,Dub,Neg,odayaasiinaawaadog,o<<ayaa>>siinaawaadog,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3SgObv,0Pl,Dub,Neg,odayaasiininaadogenan,o<<ayaa>>siininaadogenan,JDN-2010-MS-VTI-p20,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,3PlObv,0Pl,Dub,Neg,odayaasiininaadogenan,o<<ayaa>>siininaadogenan,JDN-2010-MS-VTI-p20,,,,,,
