Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgObvSubj,0PlObj,Prt,Pos,owanitooninaabaniin,o<<wanit>>ooninaabaniin,JDN-2010-MS-VTI-p11,owanitooninaabanen,o<<wanit>>ooninaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgProxSubj,0PlObj,Prt,Pos,odayaanaabaniin,o<<ayaa>>naabaniin,JDN-2010-MS-VTI-p13,odayaanaabanen,o<<ayaa>>naabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgProxSubj,0PlObj,Prt,Pos,owaabandaanaabaniin,o<<waaband>>aanaabaniin,JDN-2010-MS-VTI-p11,owaabandaanaabanen,o<<waaband>>aanaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgProxSubj,0PlObj,Prt,Pos,omiijinaabaniin,o<<miiji>>naabaniin,JDN-2010-MS-VTI-p11,omiijinaabanen,o<<miiji>>naabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgProxSubj,0PlObj,Prt,Pos,owanitoonaabaniin,o<<wanit>>oonaabaniin,JDN-2010-MS-VTI-p11,owanitoonaabanen,o<<wanit>>oonaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,ExclSubj,0PlObj,Prt,Pos,nidayaaminaabaniin,ni<<ayaa>>minaabaniin,JDN-2010-MS-VTI-p13,nidayaaminaabanen,ni<<ayaa>>minaabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,ExclSubj,0PlObj,Prt,Pos,niwaabandaaminaabaniin,ni<<waaband>>aaminaabaniin,JDN-2010-MS-VTI-p11,niwaabandaaminaabanen,ni<<waaband>>aaminaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,ExclSubj,0PlObj,Prt,Pos,nimiijiminaabaniin,ni<<miiji>>minaabaniin,JDN-2010-MS-VTI-p11,nimiijiminaabanen,ni<<miiji>>minaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,ExclSubj,0PlObj,Prt,Pos,niwanitoominaabaniin,ni<<wanit>>oominaabaniin,JDN-2010-MS-VTI-p11,niwanitoominaabanen,ni<<wanit>>oominaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,InclSubj,0PlObj,Prt,Pos,gidayaaminaabaniin,gi<<ayaa>>minaabaniin,JDN-2010-MS-VTI-p13,gidayaaminaabanen,gi<<ayaa>>minaabanen,JDN-2010-MS-VTI-p13,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,InclSubj,0PlObj,Prt,Pos,giwaabandaaminaabaniin,gi<<waaband>>aaminaabaniin,JDN-2010-MS-VTI-p11,giwaabandaaminaabanen,gi<<waaband>>aaminaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,InclSubj,0PlObj,Prt,Pos,gimiijiminaabaniin,gi<<miiji>>minaabaniin,JDN-2010-MS-VTI-p11,gimiijiminaabanen,gi<<miiji>>minaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,InclSubj,0PlObj,Prt,Pos,giwanitoominaabaniin,gi<<wanit>>oominaabaniin,JDN-2010-MS-VTI-p11,giwanitoominaabanen,gi<<wanit>>oominaabanen,JDN-2010-MS-VTI-p11,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,XSubj,0PlObj,Prt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,XSubj,0PlObj,Prt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,XSubj,0PlObj,Prt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,XSubj,0PlObj,Prt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,1SgSubj,0SgObj,Prt,Pos,nidayaanaaban,ni<<ayaa>>naaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,1SgSubj,0SgObj,Prt,Pos,niwaabandaanaaban,ni<<waaband>>aanaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,1SgSubj,0SgObj,Prt,Pos,nimiijinaaban,ni<<miiji>>naaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,1SgSubj,0SgObj,Prt,Pos,niwanitoonaaban,ni<<wanit>>oonaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2PlSubj,0SgObj,Prt,Pos,gidayaanaawaaban,gi<<ayaa>>naawaaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2PlSubj,0SgObj,Prt,Pos,giwaabandaanaawaaban,gi<<waaband>>aanaawaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2PlSubj,0SgObj,Prt,Pos,gimiijinaawaaban,gi<<miiji>>naawaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2PlSubj,0SgObj,Prt,Pos,giwanitoonaawaaban,gi<<wanit>>oonaawaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,2SgSubj,0SgObj,Prt,Pos,gidayaanaaban,gi<<ayaa>>naaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,2SgSubj,0SgObj,Prt,Pos,giwaabandaanaaban,gi<<waaband>>aanaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,2SgSubj,0SgObj,Prt,Pos,gimiijinaaban,gi<<miiji>>naaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,2SgSubj,0SgObj,Prt,Pos,giwanitoonaaban,gi<<wanit>>oonaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlObvSubj,0SgObj,Prt,Pos,odayaaninaaban,o<<ayaa>>ninaaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlObvSubj,0SgObj,Prt,Pos,owaabandaaninaaban,o<<waaband>>aaninaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlObvSubj,0SgObj,Prt,Pos,omiijininaaban,o<<miiji>>ninaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlObvSubj,0SgObj,Prt,Pos,owanitooninaaban,o<<wanit>>ooninaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3PlProxSubj,0SgObj,Prt,Pos,odayaanaawaaban,o<<ayaa>>naawaaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3PlProxSubj,0SgObj,Prt,Pos,owaabandaanaawaaban,o<<waaband>>aanaawaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3PlProxSubj,0SgObj,Prt,Pos,omiijinaawaaban,o<<miiji>>naawaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3PlProxSubj,0SgObj,Prt,Pos,owanitoonaawaaban,o<<wanit>>oonaawaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgObvSubj,0SgObj,Prt,Pos,odayaaninaaban,o<<ayaa>>ninaaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgObvSubj,0SgObj,Prt,Pos,owaabandaaninaaban,o<<waaband>>aaninaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgObvSubj,0SgObj,Prt,Pos,omiijininaaban,o<<miiji>>ninaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgObvSubj,0SgObj,Prt,Pos,owanitooninaaban,o<<wanit>>ooninaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,3SgProxSubj,0SgObj,Prt,Pos,odayaanaaban,o<<ayaa>>naaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,3SgProxSubj,0SgObj,Prt,Pos,owaabandaanaaban,o<<waaband>>aanaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,3SgProxSubj,0SgObj,Prt,Pos,omiijinaaban,o<<miiji>>naaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,3SgProxSubj,0SgObj,Prt,Pos,owanitoonaaban,o<<wanit>>oonaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,ExclSubj,0SgObj,Prt,Pos,nidayaaminaaban,ni<<ayaa>>minaaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,ExclSubj,0SgObj,Prt,Pos,niwaabandaaminaaban,ni<<waaband>>aaminaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,ExclSubj,0SgObj,Prt,Pos,nimiijiminaaban,ni<<miiji>>minaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,ExclSubj,0SgObj,Prt,Pos,niwanitoominaaban,ni<<wanit>>oominaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,InclSubj,0SgObj,Prt,Pos,gidayaaminaaban,gi<<ayaa>>minaaban,JDN-2010-MS-VTI-p13,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,InclSubj,0SgObj,Prt,Pos,giwaabandaaminaaban,gi<<waaband>>aaminaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,InclSubj,0SgObj,Prt,Pos,gimiijiminaaban,gi<<miiji>>minaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,InclSubj,0SgObj,Prt,Pos,giwanitoominaaban,gi<<wanit>>oominaaban,JDN-2010-MS-VTI-p11,,,,,,
VTI,Ind,VTI_aa,ayaan,ayaa,NONE,XSubj,0SgObj,Prt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_am,waabandan,waaband,NONE,XSubj,0SgObj,Prt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_i,miijin,miiji,NONE,XSubj,0SgObj,Prt,Pos,MISSING,,,,,,,,
VTI,Ind,VTI_oo,wanitoon,wanit,NONE,XSubj,0SgObj,Prt,Pos,MISSING,,,,,,,,
