,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
242,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,NONE,NONE,Pret,ObvPl,ninishiinaabanii',n<<nishiw2>>V1naabanii',JDN-2010-Nouns,ninishiinaabaniin,n<<nishiw2>>V1naabaniin,JDN-2010-Nouns
243,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,NONE,NONE,Pret,ObvPl,ginishiinaabanii',g<<nishiw2>>V1naabanii',JDN-2010-Nouns,ginishiinaabaniin,g<<nishiw2>>V1naabaniin,JDN-2010-Nouns
244,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,NONE,NONE,Pret,ObvPl,ginishiwibanii',g<<nishiw2>>ibanii',JDN-2010-Nouns,ginishiwibaniin,g<<nishiw2>>ibaniin,JDN-2010-Nouns
245,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,NONE,NONE,Pret,ObvPl,ginishiiwaabanii',g<<nishiw2>>V1waabanii',JDN-2010-Nouns,ginishiiwaabaniin,g<<nishiw2>>V1waabaniin,JDN-2010-Nouns
246,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvPl,onishiwibanii',w<<nishiw2>>ibanii',JDN-2010-Nouns,onishiwibaniin,w<<nishiw2>>ibaniin,JDN-2010-Nouns
247,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,NONE,NONE,Pret,ObvPl,onishiiwaabanii',w<<nishiw2>>V1waabanii',JDN-2010-Nouns,onishiiwaabaniin,w<<nishiw2>>V1waabaniin,JDN-2010-Nouns
248,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvPl,onishiiniban,w<<nishiw2>>V1niban,JDN-2010-Nouns,onishiiniban,w<<nishiw2>>V1niban,JDN-2010-Nouns
249,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,NONE,NONE,NONE,Pret,ObvPl,onishiiniban,w<<nishiw2>>V1niban,GUESS,onishiiniban,w<<nishiw2>>V1niban,GUESS
269,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,ninishiimibanii',n<<nishiw2>>V1mibanii',JDN-2010-Nouns,ninishiimibaniin,n<<nishiw2>>V1mibaniin,JDN-2010-Nouns
270,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,Poss,NONE,Pret,ObvPl,ninishiiminaabanii',n<<nishiw2>>V1minaabanii',JDN-2010-Nouns,ninishiiminaabaniin,n<<nishiw2>>V1minaabaniin,JDN-2010-Nouns
271,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,Poss,NONE,Pret,ObvPl,ginishiiminaabanii',g<<nishiw2>>V1minaabanii',JDN-2010-Nouns,ginishiiminaabaniin,g<<nishiw2>>V1minaabaniin,JDN-2010-Nouns
272,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,Poss,NONE,Pret,ObvPl,ginishiimibanii',g<<nishiw2>>V1mibanii',JDN-2010-Nouns,ginishiimibaniin,g<<nishiw2>>V1mibaniin,JDN-2010-Nouns
273,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,ginishiimiwaabanii',g<<nishiw2>>V1miwaabanii',JDN-2010-Nouns,ginishiimiwaabaniin,g<<nishiw2>>V1miwaabaniin,JDN-2010-Nouns
274,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,onishiimibanii',w<<nishiw2>>V1mibanii',JDN-2010-Nouns,onishiimibaniin,w<<nishiw2>>V1mibaniin,JDN-2010-Nouns
275,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,Poss,NONE,Pret,ObvPl,onishiimiwaabanii',w<<nishiw2>>V1miwaabanii',JDN-2010-Nouns,onishiimiwaabaniin,w<<nishiw2>>V1miwaabaniin,JDN-2010-Nouns
276,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,onishiiminiban,w<<nishiw2>>V1miniban,JDN-2010-Nouns,onishiiminiban,w<<nishiw2>>V1miniban,JDN-2010-Nouns
277,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,NONE,Poss,NONE,Pret,ObvPl,onishiiminiban,w<<nishiw2>>V1miniban,GUESS,onishiiminiban,w<<nishiw2>>V1miniban,GUESS
297,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,Dim,NONE,NONE,Pret,ObvPl,ninishiinsibanii',n<<nishiw2>>V1nsibanii',JDN-2010-Nouns,ninishiinsibaniin,n<<nishiw2>>V1nsibaniin,JDN-2010-Nouns
298,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,Dim,NONE,NONE,Pret,ObvPl,ninishiinsinaabanii',n<<nishiw2>>V1nsinaabanii',JDN-2010-Nouns,ninishiinsinaabaniin,n<<nishiw2>>V1nsinaabaniin,JDN-2010-Nouns
299,NAD,NAD_Vw,nishi,nishiw2,InclPoss,Dim,NONE,NONE,Pret,ObvPl,ginishiinsinaabanii',g<<nishiw2>>V1nsinaabanii',JDN-2010-Nouns,ginishiinsinaabaniin,g<<nishiw2>>V1nsinaabaniin,JDN-2010-Nouns
300,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,Dim,NONE,NONE,Pret,ObvPl,ginishiinsibanii',g<<nishiw2>>V1nsibanii',JDN-2010-Nouns,ginishiinsibaniin,g<<nishiw2>>V1nsibaniin,JDN-2010-Nouns
301,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,Dim,NONE,NONE,Pret,ObvPl,ginishiinsiwaabanii',g<<nishiw2>>V1nsiwaabanii',JDN-2010-Nouns,ginishiinsiwaabaniin,g<<nishiw2>>V1nsiwaabaniin,JDN-2010-Nouns
302,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,Dim,NONE,NONE,Pret,ObvPl,onishiinsibanii',w<<nishiw2>>V1nsibanii',JDN-2010-Nouns,onishiinsibaniin,w<<nishiw2>>V1nsibaniin,JDN-2010-Nouns
303,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,Dim,NONE,NONE,Pret,ObvPl,onishiinsiwaabanii',w<<nishiw2>>V1nsiwaabanii',JDN-2010-Nouns,onishiinsiwaabaniin,w<<nishiw2>>V1nsiwaabaniin,JDN-2010-Nouns
304,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvPl,onishiinsiniban,w<<nishiw2>>V1nsiniban,JDN-2010-Nouns,onishiinsiniban,w<<nishiw2>>V1nsiniban,JDN-2010-Nouns
305,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,Dim,NONE,NONE,Pret,ObvPl,onishiinsiniban,w<<nishiw2>>V1nsiniban,GUESS,onishiinsiniban,w<<nishiw2>>V1nsiniban,GUESS
325,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,Dim,Poss,NONE,Pret,ObvPl,ninishiinsimibanii',n<<nishiw2>>V1nsimibanii',JDN-2010-Nouns,ninishiinsimibaniin,n<<nishiw2>>V1nsimibaniin,JDN-2010-Nouns
326,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,Dim,Poss,NONE,Pret,ObvPl,ninishiinsiminaabanii',n<<nishiw2>>V1nsiminaabanii',JDN-2010-Nouns,ninishiinsiminaabaniin,n<<nishiw2>>V1nsiminaabaniin,JDN-2010-Nouns
327,NAD,NAD_Vw,nishi,nishiw2,InclPoss,Dim,Poss,NONE,Pret,ObvPl,ginishiinsiminaabanii',g<<nishiw2>>V1nsiminaabanii',JDN-2010-Nouns,ginishiinsiminaabaniin,g<<nishiw2>>V1nsiminaabaniin,JDN-2010-Nouns
328,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,Dim,Poss,NONE,Pret,ObvPl,ginishiinsimibanii',g<<nishiw2>>V1nsimibanii',JDN-2010-Nouns,ginishiinsimibaniin,g<<nishiw2>>V1nsimibaniin,JDN-2010-Nouns
329,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,Dim,Poss,NONE,Pret,ObvPl,ginishiinsimiwaabanii',g<<nishiw2>>V1nsimiwaabanii',JDN-2010-Nouns,ginishiinsimiwaabaniin,g<<nishiw2>>V1nsimiwaabaniin,JDN-2010-Nouns
330,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,Dim,Poss,NONE,Pret,ObvPl,onishiinsimibanii',w<<nishiw2>>V1nsimibanii',JDN-2010-Nouns,onishiinsimibaniin,w<<nishiw2>>V1nsimibaniin,JDN-2010-Nouns
331,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,Dim,Poss,NONE,Pret,ObvPl,onishiinsimiwaabanii',w<<nishiw2>>V1nsimiwaabanii',JDN-2010-Nouns,onishiinsimiwaabaniin,w<<nishiw2>>V1nsimiwaabaniin,JDN-2010-Nouns
332,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvPl,onishiinsiminiban,w<<nishiw2>>V1nsiminiban,JDN-2010-Nouns,onishiinsiminiban,w<<nishiw2>>V1nsiminiban,JDN-2010-Nouns
333,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,Dim,Poss,NONE,Pret,ObvPl,onishiinsiminiban,w<<nishiw2>>V1nsiminiban,GUESS,onishiinsiminiban,w<<nishiw2>>V1nsiminiban,GUESS
353,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,ninishiinzhisha',n<<nishiw2>>V1nzhisha',JDN-2010-Nouns,ninishiinzhishan,n<<nishiw2>>V1nzhishan,JDN-2010-Nouns
354,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,ninishiinzhishinaani',n<<nishiw2>>V1nzhishinaani',JDN-2010-Nouns,ninishiinzhishinaanin,n<<nishiw2>>V1nzhishinaanin,JDN-2010-Nouns
355,NAD,NAD_Vw,nishi,nishiw2,InclPoss,Dim,NONE,Pej,NONE,ObvPl,ginishiinzhishinaani',g<<nishiw2>>V1nzhishinaani',JDN-2010-Nouns,ginishiinzhishinaanin,g<<nishiw2>>V1nzhishinaanin,JDN-2010-Nouns
356,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,ginishiinzhisha',g<<nishiw2>>V1nzhisha',JDN-2010-Nouns,ginishiinzhishan,g<<nishiw2>>V1nzhishan,JDN-2010-Nouns
357,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,ginishiinzhishiwaa',g<<nishiw2>>V1nzhishiwaa',JDN-2010-Nouns,ginishiinzhishiwaan,g<<nishiw2>>V1nzhishiwaan,JDN-2010-Nouns
358,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,onishiinzhisha',w<<nishiw2>>V1nzhisha',JDN-2010-Nouns,onishiinzhishan,w<<nishiw2>>V1nzhishan,JDN-2010-Nouns
359,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,onishiinzhishiwaa',w<<nishiw2>>V1nzhishiwaa',JDN-2010-Nouns,onishiinzhishiwaan,w<<nishiw2>>V1nzhishiwaan,JDN-2010-Nouns
360,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,onishiinzhishini,w<<nishiw2>>V1nzhishiniw1,JDN-2010-Nouns,onishiinzhishini,w<<nishiw2>>V1nzhishiniw1,JDN-2010-Nouns
361,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,onishiinzhishini,w<<nishiw2>>V1nzhishiniw1,GUESS,onishiinzhishini,w<<nishiw2>>V1nzhishiniw1,GUESS
390,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,Dim,Poss,Pej,NONE,ObvPl,ninishiinsimisha',n<<nishiw2>>V1nsimisha',JDN-2010-Nouns,ninishiinsimishan,n<<nishiw2>>V1nsimishan,JDN-2010-Nouns
391,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,Dim,Poss,Pej,NONE,ObvPl,ninishiinsimishinaani',n<<nishiw2>>V1nsimishinaani',JDN-2010-Nouns,ninishiinsimishinaanin,n<<nishiw2>>V1nsimishinaanin,JDN-2010-Nouns
392,NAD,NAD_Vw,nishi,nishiw2,InclPoss,Dim,Poss,Pej,NONE,ObvPl,ginishiinsimishinaani',g<<nishiw2>>V1nsimishinaani',JDN-2010-Nouns,ginishiinsimishinaanin,g<<nishiw2>>V1nsimishinaanin,JDN-2010-Nouns
393,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,Dim,Poss,Pej,NONE,ObvPl,ginishiinsimisha',g<<nishiw2>>V1nsimisha',JDN-2010-Nouns,ginishiinsimishan,g<<nishiw2>>V1nsimishan,JDN-2010-Nouns
394,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,ginishiinsimishiwaa',g<<nishiw2>>V1nsimishiwaa',JDN-2010-Nouns,ginishiinsimishiwaan,g<<nishiw2>>V1nsimishiwaan,JDN-2010-Nouns
395,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,onishiinsimisha',w<<nishiw2>>V1nsimisha',JDN-2010-Nouns,onishiinsimishan,w<<nishiw2>>V1nsimishan,JDN-2010-Nouns
396,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvPl,onishiinsimishiwaa',w<<nishiw2>>V1nsimishiwaa',JDN-2010-Nouns,onishiinsimishiwaan,w<<nishiw2>>V1nsimishiwaan,JDN-2010-Nouns
397,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvPl,onishiinsimishini,w<<nishiw2>>V1nsimishiniw1,JDN-2010-Nouns,onishiinsimishini,w<<nishiw2>>V1nsimishiniw1,JDN-2010-Nouns
398,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvPl,onishiinsimishini,w<<nishiw2>>V1nsimishiniw1,GUESS,onishiinsimishini,w<<nishiw2>>V1nsimishiniw1,GUESS
10,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,ninishiwan,n<<nishiw2>>an,JDN-2010-Nouns,,,
11,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,ninishiinaanin,n<<nishiw2>>V1naanin,JDN-2010-Nouns,,,
12,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,NONE,NONE,NONE,ObvSg,ginishiinaanin,g<<nishiw2>>V1naanin,JDN-2010-Nouns,,,
13,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,ginishiwan,g<<nishiw2>>an,JDN-2010-Nouns,,,
14,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,ginishiiwaan,g<<nishiw2>>V1waan,JDN-2010-Nouns,,,
15,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,onishiwan,w<<nishiw2>>an,JDN-2010-Nouns,,,
16,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,onishiiwaan,w<<nishiw2>>V1waan,JDN-2010-Nouns,,,
17,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,onishiini,w<<nishiw2>>V1niw1,JDN-2010-Nouns,,,
18,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,onishiini,w<<nishiw2>>V1niw1,GUESS,,,
47,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,ninishiiman,n<<nishiw2>>V1man,JDN-2010-Nouns,,,
48,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,ninishiiminaanin,n<<nishiw2>>V1minaanin,JDN-2010-Nouns,,,
49,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,Poss,NONE,NONE,ObvSg,ginishiiminaanin,g<<nishiw2>>V1minaanin,JDN-2010-Nouns,,,
50,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,ginishiiman,g<<nishiw2>>V1man,JDN-2010-Nouns,,,
51,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,ginishiimiwaan,g<<nishiw2>>V1miwaan,JDN-2010-Nouns,,,
52,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,onishiiman,w<<nishiw2>>V1man,JDN-2010-Nouns,,,
53,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,onishiimiwaan,w<<nishiw2>>V1miwaan,JDN-2010-Nouns,,,
54,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,onishiimini,w<<nishiw2>>V1miniw1,JDN-2010-Nouns,,,
55,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,onishiimini,w<<nishiw2>>V1miniw1,GUESS,,,
84,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,ninishiinsan,n<<nishiw2>>V1nsan,JDN-2010-Nouns,,,
85,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,ninishiinsinaanin,n<<nishiw2>>V1nsinaanin,JDN-2010-Nouns,,,
86,NAD,NAD_Vw,nishi,nishiw2,InclPoss,Dim,NONE,NONE,NONE,ObvSg,ginishiinsinaanin,g<<nishiw2>>V1nsinaanin,JDN-2010-Nouns,,,
87,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,ginishiinsan,g<<nishiw2>>V1nsan,JDN-2010-Nouns,,,
88,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,ginishiinsiwaan,g<<nishiw2>>V1nsiwaan,JDN-2010-Nouns,,,
89,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,onishiinsan,w<<nishiw2>>V1nsan,JDN-2010-Nouns,,,
90,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,onishiinsiwaan,w<<nishiw2>>V1nsiwaan,JDN-2010-Nouns,,,
91,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,onishiinsini,w<<nishiw2>>V1nsiniw1,JDN-2010-Nouns,,,
92,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,onishiinsini,w<<nishiw2>>V1nsiniw1,GUESS,,,
121,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,ninishiinsiman,n<<nishiw2>>V1nsiman,JDN-2010-Nouns,,,
122,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,ninishiinsiminaanin,n<<nishiw2>>V1nsiminaanin,JDN-2010-Nouns,,,
123,NAD,NAD_Vw,nishi,nishiw2,InclPoss,Dim,Poss,NONE,NONE,ObvSg,ginishiinsiminaanin,g<<nishiw2>>V1nsiminaanin,JDN-2010-Nouns,,,
124,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,ginishiinsiman,g<<nishiw2>>V1nsiman,JDN-2010-Nouns,,,
125,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,ginishiinsimiwaan,g<<nishiw2>>V1nsimiwaan,JDN-2010-Nouns,,,
126,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,onishiinsiman,w<<nishiw2>>V1nsiman,JDN-2010-Nouns,,,
127,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,onishiinsimiwaan,w<<nishiw2>>V1nsimiwaan,JDN-2010-Nouns,,,
128,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,onishiinsimini,w<<nishiw2>>V1nsiminiw1,JDN-2010-Nouns,,,
129,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,onishiinsimini,w<<nishiw2>>V1nsiminiw1,GUESS,,,
158,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,ninishiwishan,n<<nishiw2>>ishan,JDN-2010-Nouns,,,
159,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,ninishiwishinaanin,n<<nishiw2>>ishinaanin,JDN-2010-Nouns,,,
160,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,NONE,Pej,NONE,ObvSg,ginishiwishinaanin,g<<nishiw2>>ishinaanin,JDN-2010-Nouns,,,
161,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,NONE,Pej,NONE,ObvSg,ginishiwishan,g<<nishiw2>>ishan,JDN-2010-Nouns,,,
162,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,ginishiwishiwaan,g<<nishiw2>>ishiwaan,JDN-2010-Nouns,,,
163,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,onishiwishan,w<<nishiw2>>ishan,JDN-2010-Nouns,,,
164,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,NONE,Pej,NONE,ObvSg,onishiwishiwaan,w<<nishiw2>>ishiwaan,JDN-2010-Nouns,,,
165,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,NONE,Pej,NONE,ObvSg,onishiwishini,w<<nishiw2>>ishiniw1,JDN-2010-Nouns,,,
166,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,NONE,NONE,Pej,NONE,ObvSg,onishiwishini,w<<nishiw2>>ishiniw1,GUESS,,,
195,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,ninishiimishan,n<<nishiw2>>V1mishan,JDN-2010-Nouns,,,
196,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,ninishiimishinaanin,n<<nishiw2>>V1mishinaanin,JDN-2010-Nouns,,,
197,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,Poss,Pej,NONE,ObvSg,ginishiimishinaanin,g<<nishiw2>>V1mishinaanin,JDN-2010-Nouns,,,
198,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,ginishiimishan,g<<nishiw2>>V1mishan,JDN-2010-Nouns,,,
199,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,ginishiimishiwaan,g<<nishiw2>>V1mishiwaan,JDN-2010-Nouns,,,
200,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,onishiimishan,w<<nishiw2>>V1mishan,JDN-2010-Nouns,,,
201,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,onishiimishiwaan,w<<nishiw2>>V1mishiwaan,JDN-2010-Nouns,,,
202,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,onishiimishini,w<<nishiw2>>V1mishiniw1,JDN-2010-Nouns,,,
203,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvSg,onishiimishini,w<<nishiw2>>V1mishiniw1,GUESS,,,
232,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,NONE,NONE,NONE,Pret,ObvSg,ninishiwibaniin,n<<nishiw2>>ibaniin,JDN-2010-Nouns,,,
233,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,NONE,NONE,Pret,ObvSg,ninishiinaabaniin,n<<nishiw2>>V1naabaniin,JDN-2010-Nouns,,,
234,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,NONE,NONE,Pret,ObvSg,ginishiinaabaniin,g<<nishiw2>>V1naabaniin,JDN-2010-Nouns,,,
235,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,NONE,NONE,Pret,ObvSg,ginishiwibaniin,g<<nishiw2>>ibaniin,JDN-2010-Nouns,,,
236,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,NONE,NONE,Pret,ObvSg,ginishiiwaabaniin,g<<nishiw2>>V1waabaniin,JDN-2010-Nouns,,,
237,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvSg,onishiwibaniin,w<<nishiw2>>ibaniin,JDN-2010-Nouns,,,
238,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,NONE,NONE,Pret,ObvSg,onishiiwaabaniin,w<<nishiw2>>V1waabaniin,JDN-2010-Nouns,,,
239,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvSg,onishiiniban,w<<nishiw2>>V1niban,JDN-2010-Nouns,,,
240,NAD,NAD_Vw,nishi,nishiw2,3PlObvPoss,NONE,NONE,NONE,Pret,ObvSg,onishiiniban,w<<nishiw2>>V1niban,GUESS,,,
260,NAD,NAD_Vw,nishi,nishiw2,1SgPoss,NONE,Poss,NONE,Pret,ObvSg,ninishiimibaniin,n<<nishiw2>>V1mibaniin,JDN-2010-Nouns,,,
261,NAD,NAD_Vw,nishi,nishiw2,ExclPoss,NONE,Poss,NONE,Pret,ObvSg,ninishiiminaabaniin,n<<nishiw2>>V1minaabaniin,JDN-2010-Nouns,,,
262,NAD,NAD_Vw,nishi,nishiw2,InclPoss,NONE,Poss,NONE,Pret,ObvSg,ginishiiminaabaniin,g<<nishiw2>>V1minaabaniin,JDN-2010-Nouns,,,
263,NAD,NAD_Vw,nishi,nishiw2,2SgPoss,NONE,Poss,NONE,Pret,ObvSg,ginishiimibaniin,g<<nishiw2>>V1mibaniin,JDN-2010-Nouns,,,
264,NAD,NAD_Vw,nishi,nishiw2,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,ginishiimiwaabaniin,g<<nishiw2>>V1miwaabaniin,JDN-2010-Nouns,,,
265,NAD,NAD_Vw,nishi,nishiw2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvSg,onishiimibaniin,w<<nishiw2>>V1mibaniin,JDN-2010-Nouns,,,
266,NAD,NAD_Vw,nishi,nishiw2,3PlProxPoss,NONE,Poss,NONE,Pret,ObvSg,onishiimiwaabaniin,w<<nishiw2>>V1miwaabaniin,JDN-2010-Nouns,,,
267,NAD,NAD_Vw,nishi,nishiw2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvSg,onishiiminiban,w<<nishiw2>>V1miniban,JDN-2010-Nouns,,,
