Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,NONE,Poss,NONE,Pret,ObvPl,gishkanzhiiminaabanii',g<<shkanzhy2>>iiminaabanii',JDN-2010-Nouns,gishkanzhiiminaabaniin,g<<shkanzhy2>>iiminaabaniin,JDN-2010-Nouns,gishkanzhiiminaabanen,g<<shkanzhy2>>iiminaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,NONE,NONE,Pret,ObvPl,gishkanzhiinsinaabanii',g<<shkanzhy2>>iinsinaabanii',JDN-2010-Nouns,gishkanzhiinsinaabaniin,g<<shkanzhy2>>iinsinaabaniin,JDN-2010-Nouns,gishkanzhiinsinaabanen,g<<shkanzhy2>>iinsinaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,Poss,NONE,Pret,ObvPl,gishkanzhiinsiminaabanii',g<<shkanzhy2>>iinsiminaabanii',JDN-2010-Nouns,gishkanzhiinsiminaabaniin,g<<shkanzhy2>>iinsiminaabaniin,JDN-2010-Nouns,gishkanzhiinsiminaabanen,g<<shkanzhy2>>iinsiminaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,NONE,NONE,NONE,Pret,ObvSg,gishkanzhiinaabaniin,g<<shkanzhy2>>iinaabaniin,JDN-2010-Nouns,gishkanzhiinaabanen,g<<shkanzhy2>>iinaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,NONE,Poss,NONE,Pret,ObvSg,gishkanzhiiminaabaniin,g<<shkanzhy2>>iiminaabaniin,JDN-2010-Nouns,gishkanzhiiminaabanen,g<<shkanzhy2>>iiminaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,NONE,NONE,Pret,ObvSg,gishkanzhiinsinaabaniin,g<<shkanzhy2>>iinsinaabaniin,JDN-2010-Nouns,gishkanzhiinsinaabanen,g<<shkanzhy2>>iinsinaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,Poss,NONE,Pret,ObvSg,gishkanzhiinsiminaabaniin,g<<shkanzhy2>>iinsiminaabaniin,JDN-2010-Nouns,gishkanzhiinsiminaabanen,g<<shkanzhy2>>iinsiminaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,NONE,NONE,NONE,Pret,ProxPl,gishkanzhiinaabaniig,g<<shkanzhy2>>iinaabaniig,JDN-2010-Nouns,gishkanzhiinaabaneg,g<<shkanzhy2>>iinaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,NONE,Poss,NONE,Pret,ProxPl,gishkanzhiiminaabaniig,g<<shkanzhy2>>iiminaabaniig,JDN-2010-Nouns,gishkanzhiiminaabaneg,g<<shkanzhy2>>iiminaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,NONE,NONE,Pret,ProxPl,gishkanzhiinsinaabaniig,g<<shkanzhy2>>iinsinaabaniig,JDN-2010-Nouns,gishkanzhiinsinaabaneg,g<<shkanzhy2>>iinsinaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,Poss,NONE,Pret,ProxPl,gishkanzhiinsiminaabaniig,g<<shkanzhy2>>iinsiminaabaniig,JDN-2010-Nouns,gishkanzhiinsiminaabaneg,g<<shkanzhy2>>iinsiminaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,NONE,NONE,NONE,Pret,ProxSg,gishkanzhiinaaban,g<<shkanzhy2>>iinaaban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,NONE,Poss,NONE,Pret,ProxSg,gishkanzhiiminaaban,g<<shkanzhy2>>iiminaaban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,NONE,NONE,Pret,ProxSg,gishkanzhiinsinaaban,g<<shkanzhy2>>iinsinaaban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,InclPoss,Dim,Poss,NONE,Pret,ProxSg,gishkanzhiinsiminaaban,g<<shkanzhy2>>iinsiminaaban,JDN-2010-Nouns,,,,,,
