,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
117,NI,NI_kana,miikana,miikan,1SgPoss,Dim,Poss,NONE,NONE,Loc,nimiikanensiming,ni<<miikan>>ensiming,OPD,,ni<<miikan>>aansiming,OPD
118,NI,NI_kana,miikana,miikan,ExclPoss,Dim,Poss,NONE,NONE,Loc,nimiikanensiminaang,ni<<miikan>>ensiminaang,OPD,,ni<<miikan>>aansiminaang,OPD
119,NI,NI_kana,miikana,miikan,InclPoss,Dim,Poss,NONE,NONE,Loc,gimiikanensiminaang,gi<<miikan>>ensiminaang,OPD,,gi<<miikan>>aansiminaang,OPD
120,NI,NI_kana,miikana,miikan,2SgPoss,Dim,Poss,NONE,NONE,Loc,gimiikanensiming,gi<<miikan>>ensiming,OPD,,gi<<miikan>>aansiming,OPD
121,NI,NI_kana,miikana,miikan,2PlPoss,Dim,Poss,NONE,NONE,Loc,gimiikanensimiwaang,gi<<miikan>>ensimiwaang,OPD,,gi<<miikan>>aansimiwaang,OPD
122,NI,NI_kana,miikana,miikan,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,omiikanensiming,o<<miikan>>ensiming,OPD,,o<<miikan>>aansiming,OPD
123,NI,NI_kana,miikana,miikan,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,omiikanensimiwaang,o<<miikan>>ensimiwaang,OPD,,o<<miikan>>aansimiwaang,OPD
124,NI,NI_kana,miikana,miikan,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,omiikanensimining,o<<miikan>>ensimining,OPD,,o<<miikan>>aansimining,OPD
125,NI,NI_kana,miikana,miikan,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,omiikanensimining,o<<miikan>>ensimining,GUESS,,o<<miikan>>aansimining,GUESS
126,NI,NI_kana,miikana,miikan,1SgPoss,NONE,NONE,Pej,NONE,Pl,nimiikanaashan,ni<<miikan>>aashan,OPD,,,
127,NI,NI_kana,miikana,miikan,ExclPoss,NONE,NONE,Pej,NONE,Pl,nimiikanaashinaanin,ni<<miikan>>aashinaanin,OPD,,,
128,NI,NI_kana,miikana,miikan,InclPoss,NONE,NONE,Pej,NONE,Pl,gimiikanaashinaanin,gi<<miikan>>aashinaanin,OPD,,,
129,NI,NI_kana,miikana,miikan,2SgPoss,NONE,NONE,Pej,NONE,Pl,gimiikanaashan,gi<<miikan>>aashan,OPD,,,
130,NI,NI_kana,miikana,miikan,2PlPoss,NONE,NONE,Pej,NONE,Pl,gimiikanaashiwaan,gi<<miikan>>aashiwaan,OPD,,,
131,NI,NI_kana,miikana,miikan,3SgProxPoss,NONE,NONE,Pej,NONE,Pl,omiikanaashan,o<<miikan>>aashan,OPD,,,
132,NI,NI_kana,miikana,miikan,3PlProxPoss,NONE,NONE,Pej,NONE,Pl,omiikanaashiwaan,o<<miikan>>aashiwaan,OPD,,,
133,NI,NI_kana,miikana,miikan,3SgObvPoss,NONE,NONE,Pej,NONE,Pl,omiikanaashini,o<<miikan>>aashiniw1,OPD,,,
134,NI,NI_kana,miikana,miikan,3PlObvPoss,NONE,NONE,Pej,NONE,Pl,omiikanaashini,o<<miikan>>aashiniw1,GUESS,,,
135,NI,NI_kana,miikana,miikan,1SgPoss,NONE,NONE,Pej,NONE,Sg,nimiikanaash,ni<<miikan>>aash,OPD,,,
136,NI,NI_kana,miikana,miikan,ExclPoss,NONE,NONE,Pej,NONE,Sg,nimiikanaashinaan,ni<<miikan>>aashinaan,OPD,,,
137,NI,NI_kana,miikana,miikan,InclPoss,NONE,NONE,Pej,NONE,Sg,gimiikanaashinaan,gi<<miikan>>aashinaan,OPD,,,
138,NI,NI_kana,miikana,miikan,2SgPoss,NONE,NONE,Pej,NONE,Sg,gimiikanaash,gi<<miikan>>aash,OPD,,,
139,NI,NI_kana,miikana,miikan,2PlPoss,NONE,NONE,Pej,NONE,Sg,gimiikanaashiwaa,gi<<miikan>>aashiwaa,OPD,,,
140,NI,NI_kana,miikana,miikan,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,omiikanaash,o<<miikan>>aash,OPD,,,
141,NI,NI_kana,miikana,miikan,3PlProxPoss,NONE,NONE,Pej,NONE,Sg,omiikanaashiwaa,o<<miikan>>aashiwaa,OPD,,,
142,NI,NI_kana,miikana,miikan,3SgObvPoss,NONE,NONE,Pej,NONE,Sg,omiikanaashini,o<<miikan>>aashiniw1,OPD,,,
143,NI,NI_kana,miikana,miikan,3PlObvPoss,NONE,NONE,Pej,NONE,Sg,omiikanaashini,o<<miikan>>aashiniw1,GUESS,,,
144,NI,NI_kana,miikana,miikan,1SgPoss,NONE,NONE,Pej,NONE,Loc,nimiikanaashing,ni<<miikan>>aashing,OPD,,,
145,NI,NI_kana,miikana,miikan,ExclPoss,NONE,NONE,Pej,NONE,Loc,nimiikanaashinaang,ni<<miikan>>aashinaang,OPD,,,
146,NI,NI_kana,miikana,miikan,InclPoss,NONE,NONE,Pej,NONE,Loc,gimiikanaashinaang,gi<<miikan>>aashinaang,OPD,,,
147,NI,NI_kana,miikana,miikan,2SgPoss,NONE,NONE,Pej,NONE,Loc,gimiikanaashing,gi<<miikan>>aashing,OPD,,,
148,NI,NI_kana,miikana,miikan,2PlPoss,NONE,NONE,Pej,NONE,Loc,gimiikanaashiwaang,gi<<miikan>>aashiwaang,OPD,,,
149,NI,NI_kana,miikana,miikan,3SgProxPoss,NONE,NONE,Pej,NONE,Loc,omiikanaashing,o<<miikan>>aashing,OPD,,,
150,NI,NI_kana,miikana,miikan,3PlProxPoss,NONE,NONE,Pej,NONE,Loc,omiikanaashiwaang,o<<miikan>>aashiwaang,OPD,,,
151,NI,NI_kana,miikana,miikan,3SgObvPoss,NONE,NONE,Pej,NONE,Loc,omiikanaashining,o<<miikan>>aashining,OPD,,,
152,NI,NI_kana,miikana,miikan,3PlObvPoss,NONE,NONE,Pej,NONE,Loc,omiikanaashining,o<<miikan>>aashining,GUESS,,,
