,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
106,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,NONE,NONE,NONE,ProxSg,nindininiins,ni<<ininiw2>>V1ns,JDN-2010-Nouns
107,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,NONE,NONE,NONE,ProxSg,nindininiinsinaan,ni<<ininiw2>>V1nsinaan,JDN-2010-Nouns
108,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,NONE,NONE,NONE,ProxSg,gidininiinsinaan,gi<<ininiw2>>V1nsinaan,JDN-2010-Nouns
109,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,NONE,NONE,NONE,ProxSg,gidininiins,gi<<ininiw2>>V1ns,JDN-2010-Nouns
110,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,NONE,NONE,NONE,ProxSg,gidininiinsiwaa,gi<<ininiw2>>V1nsiwaa,JDN-2010-Nouns
111,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,NONE,NONE,NONE,ProxPl,nindininiinsag,ni<<ininiw2>>V1nsag,JDN-2010-Nouns
112,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,NONE,NONE,NONE,ProxPl,nindininiinsinaanig,ni<<ininiw2>>V1nsinaanig,JDN-2010-Nouns
113,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,NONE,NONE,NONE,ProxPl,gidininiinsinaanig,gi<<ininiw2>>V1nsinaanig,JDN-2010-Nouns
114,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,NONE,NONE,NONE,ProxPl,gidininiinsag,gi<<ininiw2>>V1nsag,JDN-2010-Nouns
115,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,NONE,NONE,NONE,ProxPl,gidininiinsiwaag,gi<<ininiw2>>V1nsiwaag,JDN-2010-Nouns
116,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,nindininiinsan,ni<<ininiw2>>V1nsan,JDN-2010-Nouns
117,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,nindininiinsinaanin,ni<<ininiw2>>V1nsinaanin,JDN-2010-Nouns
118,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gidininiinsinaanin,gi<<ininiw2>>V1nsinaanin,JDN-2010-Nouns
119,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gidininiinsan,gi<<ininiw2>>V1nsan,JDN-2010-Nouns
120,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,gidininiinsiwaan,gi<<ininiw2>>V1nsiwaan,JDN-2010-Nouns
121,NA,NA_Vw,inini,ininiw2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,odininiinsan,o<<ininiw2>>V1nsan,JDN-2010-Nouns
122,NA,NA_Vw,inini,ininiw2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,odininiinsiwaan,o<<ininiw2>>V1nsiwaan,JDN-2010-Nouns
123,NA,NA_Vw,inini,ininiw2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,odininiinsini,o<<ininiw2>>V1nsiniw1,JDN-2010-Nouns
124,NA,NA_Vw,inini,ininiw2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,odininiinsini,o<<ininiw2>>V1nsiniw1,GUESS
125,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,NONE,NONE,NONE,ObvPl,nindininiinsa',ni<<ininiw2>>V1nsa',JDN-2010-Nouns
126,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,NONE,NONE,NONE,ObvPl,nindininiinsinaani',ni<<ininiw2>>V1nsinaani',JDN-2010-Nouns
127,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,NONE,NONE,NONE,ObvPl,gidininiinsinaani',gi<<ininiw2>>V1nsinaani',JDN-2010-Nouns
128,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,NONE,NONE,NONE,ObvPl,gidininiinsa',gi<<ininiw2>>V1nsa',JDN-2010-Nouns
129,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,NONE,NONE,NONE,ObvPl,gidininiinsiwaa',gi<<ininiw2>>V1nsiwaa',JDN-2010-Nouns
130,NA,NA_Vw,inini,ininiw2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvPl,odininiinsa',o<<ininiw2>>V1nsa',JDN-2010-Nouns
131,NA,NA_Vw,inini,ininiw2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvPl,odininiinsiwaa',o<<ininiw2>>V1nsiwaa',JDN-2010-Nouns
132,NA,NA_Vw,inini,ininiw2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvPl,odininiinsini,o<<ininiw2>>V1nsiniw1,JDN-2010-Nouns
133,NA,NA_Vw,inini,ininiw2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvPl,odininiinsini,o<<ininiw2>>V1nsiniw1,GUESS
134,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,NONE,NONE,NONE,Loc,nindininiinsing,ni<<ininiw2>>V1nsing,JDN-2010-Nouns
135,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,NONE,NONE,NONE,Loc,nindininiinsinaang,ni<<ininiw2>>V1nsinaang,JDN-2010-Nouns
136,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,NONE,NONE,NONE,Loc,gidininiinsinaang,gi<<ininiw2>>V1nsinaang,JDN-2010-Nouns
137,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,NONE,NONE,NONE,Loc,gidininiinsing,gi<<ininiw2>>V1nsing,JDN-2010-Nouns
138,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,NONE,NONE,NONE,Loc,gidininiinsiwaang,gi<<ininiw2>>V1nsiwaang,JDN-2010-Nouns
139,NA,NA_Vw,inini,ininiw2,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,odininiinsing,o<<ininiw2>>V1nsing,JDN-2010-Nouns
140,NA,NA_Vw,inini,ininiw2,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,odininiinsiwaang,o<<ininiw2>>V1nsiwaang,JDN-2010-Nouns
141,NA,NA_Vw,inini,ininiw2,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,odininiinsining,o<<ininiw2>>V1nsining,JDN-2010-Nouns
142,NA,NA_Vw,inini,ininiw2,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,odininiinsining,o<<ininiw2>>V1nsining,GUESS
143,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,Poss,NONE,NONE,ProxSg,nindininiinsim,ni<<ininiw2>>V1nsim,JDN-2010-Nouns
144,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,Poss,NONE,NONE,ProxSg,nindininiinsiminaan,ni<<ininiw2>>V1nsiminaan,JDN-2010-Nouns
145,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,Poss,NONE,NONE,ProxSg,gidininiinsiminaan,gi<<ininiw2>>V1nsiminaan,JDN-2010-Nouns
146,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,gidininiinsiminaan,gi<<ininiw2>>V1nsiminaan,JDN-2010-Nouns
147,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,gidininiinsimiwaa,gi<<ininiw2>>V1nsimiwaa,JDN-2010-Nouns
148,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,Poss,NONE,NONE,ProxPl,nindininiinsimag,ni<<ininiw2>>V1nsimag,JDN-2010-Nouns
149,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,Poss,NONE,NONE,ProxPl,nindininiinsiminaanig,ni<<ininiw2>>V1nsiminaanig,JDN-2010-Nouns
150,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,Poss,NONE,NONE,ProxPl,gidininiinsiminaanig,gi<<ininiw2>>V1nsiminaanig,JDN-2010-Nouns
151,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,gidininiinsimag,gi<<ininiw2>>V1nsimag,JDN-2010-Nouns
152,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,gidininiinsimiwaag,gi<<ininiw2>>V1nsimiwaag,JDN-2010-Nouns
153,NA,NA_Vw,inini,ininiw2,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,nindininiinsiman,ni<<ininiw2>>V1nsiman,JDN-2010-Nouns
154,NA,NA_Vw,inini,ininiw2,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,nindininiinsiminaanin,ni<<ininiw2>>V1nsiminaanin,JDN-2010-Nouns
155,NA,NA_Vw,inini,ininiw2,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gidininiinsiminaanin,gi<<ininiw2>>V1nsiminaanin,JDN-2010-Nouns
156,NA,NA_Vw,inini,ininiw2,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gidininiinsiman,gi<<ininiw2>>V1nsiman,JDN-2010-Nouns
157,NA,NA_Vw,inini,ininiw2,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,gidininiinsimiwaan,gi<<ininiw2>>V1nsimiwaan,JDN-2010-Nouns
158,NA,NA_Vw,inini,ininiw2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,odininiinsiman,o<<ininiw2>>V1nsiman,JDN-2010-Nouns
