Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,Poss,NONE,NONE,Pl,nimashkikiinsiman,ni<<mashkikiw2>>V1nsiman,JDN-2010-Nouns,nimashkikiwensiman,ni<<mashkikiw2>>ensiman,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,Poss,NONE,NONE,Pl,nimashkikiinsiminaanin,ni<<mashkikiw2>>V1nsiminaanin,JDN-2010-Nouns,nimashkikiwensiminaanin,ni<<mashkikiw2>>ensiminaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,Poss,NONE,NONE,Pl,gimashkikiinsiminaanin,gi<<mashkikiw2>>V1nsiminaanin,JDN-2010-Nouns,gimashkikiwensiminaanin,gi<<mashkikiw2>>ensiminaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,Poss,NONE,NONE,Pl,gimashkikiinsiman,gi<<mashkikiw2>>V1nsiman,JDN-2010-Nouns,gimashkikiwensiman,gi<<mashkikiw2>>ensiman,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,Poss,NONE,NONE,Pl,gimashkikiinsimiwaan,gi<<mashkikiw2>>V1nsimiwaan,JDN-2010-Nouns,gimashkikiwensimiwaan,gi<<mashkikiw2>>ensimiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,Poss,NONE,NONE,Pl,omashkikiinsiman,o<<mashkikiw2>>V1nsiman,JDN-2010-Nouns,omashkikiwensiman,o<<mashkikiw2>>ensiman,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,Poss,NONE,NONE,Pl,omashkikiinsimiwaan,o<<mashkikiw2>>V1nsimiwaan,JDN-2010-Nouns,omashkikiwensimiwaan,o<<mashkikiw2>>ensimiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,Poss,NONE,NONE,Pl,omashkikiinsimini,o<<mashkikiw2>>V1nsiminiw1,JDN-2010-Nouns,omashkikiwensimini,o<<mashkikiw2>>ensiminiw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,Poss,NONE,NONE,Pl,omashkikiinsimini,o<<mashkikiw2>>V1nsiminiw1,GUESS,omashkikiwensimini,o<<mashkikiw2>>ensiminiw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,NONE,Pej,NONE,Pl,nimashkikiwishan,ni<<mashkikiw2>>ishan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,NONE,Pej,NONE,Pl,nimashkikiwishinaanin,ni<<mashkikiw2>>ishinaanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,NONE,Pej,NONE,Pl,gimashkikiwishinaanin,gi<<mashkikiw2>>ishinaanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,NONE,Pej,NONE,Pl,gimashkikiwishan,gi<<mashkikiw2>>ishan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,NONE,Pej,NONE,Pl,gimashkikiwishiwaan,gi<<mashkikiw2>>ishiwaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,NONE,Pej,NONE,Pl,omashkikiwishan,o<<mashkikiw2>>ishan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,NONE,Pej,NONE,Pl,omashkikiwishiwaan,o<<mashkikiw2>>ishiwaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,NONE,Pej,NONE,Pl,omashkikiwishini,o<<mashkikiw2>>ishiniw1,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,NONE,Pej,NONE,Pl,omashkikiwishini,o<<mashkikiw2>>ishiniw1,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,Poss,Pej,NONE,Pl,nimashkikiimishan,ni<<mashkikiw2>>V1mishan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,Poss,Pej,NONE,Pl,nimashkikiimishinaanin,ni<<mashkikiw2>>V1mishinaanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,Poss,Pej,NONE,Pl,gimashkikiimishinaanin,gi<<mashkikiw2>>V1mishinaanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,Poss,Pej,NONE,Pl,gimashkikiimishan,gi<<mashkikiw2>>V1mishan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,Poss,Pej,NONE,Pl,gimashkikiimishiwaan,gi<<mashkikiw2>>V1mishiwaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,Poss,Pej,NONE,Pl,omashkikiimishan,o<<mashkikiw2>>V1mishan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,Poss,Pej,NONE,Pl,omashkikiimishiwaan,o<<mashkikiw2>>V1mishiwaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,Poss,Pej,NONE,Pl,omashkikiimishini,o<<mashkikiw2>>V1mishiniw1,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,Poss,Pej,NONE,Pl,omashkikiimishini,o<<mashkikiw2>>V1mishiniw1,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,NONE,NONE,Pret,Pl,nimashkikiwibaniin,ni<<mashkikiw2>>ibaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,NONE,NONE,Pret,Pl,nimashkikiinaabaniin,ni<<mashkikiw2>>V1naabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,NONE,NONE,Pret,Pl,gimashkikiinaabaniin,gi<<mashkikiw2>>V1naabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,NONE,NONE,Pret,Pl,gimashkikiwibaniin,gi<<mashkikiw2>>ibaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,NONE,NONE,Pret,Pl,gimashkikiiwaabaniin,gi<<mashkikiw2>>V1waabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,NONE,NONE,Pret,Pl,omashkikiwibaniin,o<<mashkikiw2>>ibaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,NONE,NONE,Pret,Pl,omashkikiiwaabaniin,o<<mashkikiw2>>V1waabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,NONE,NONE,Pret,Pl,omashkikiiniban,o<<mashkikiw2>>V1niban,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,NONE,NONE,Pret,Pl,omashkikiiniban,o<<mashkikiw2>>V1niban,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,Poss,NONE,Pret,Pl,nimashkikiimibaniin,ni<<mashkikiw2>>V1mibaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,Poss,NONE,Pret,Pl,nimashkikiiminaabaniin,ni<<mashkikiw2>>V1minaabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,Poss,NONE,Pret,Pl,gimashkikiiminaabaniin,gi<<mashkikiw2>>V1minaabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,Poss,NONE,Pret,Pl,gimashkikiimibaniin,gi<<mashkikiw2>>V1mibaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,Poss,NONE,Pret,Pl,gimashkikiimiwaabaniin,gi<<mashkikiw2>>V1miwaabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,Poss,NONE,Pret,Pl,omashkikiimibaniin,o<<mashkikiw2>>V1mibaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,Poss,NONE,Pret,Pl,omashkikiimiwaabaniin,o<<mashkikiw2>>V1miwaabaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,Poss,NONE,Pret,Pl,omashkikiiminiban,o<<mashkikiw2>>V1miniban,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,Poss,NONE,Pret,Pl,omashkikiiminiban,o<<mashkikiw2>>V1miniban,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,NONE,NONE,Pret,Pl,nimashkikiinsibaniin,ni<<mashkikiw2>>V1nsibaniin,JDN-2010-Nouns,nimashkikiwensibaniin,ni<<mashkikiw2>>ensibaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,NONE,NONE,Pret,Pl,nimashkikiinsinaabaniin,ni<<mashkikiw2>>V1nsinaabaniin,JDN-2010-Nouns,nimashkikiwensinaabaniin,ni<<mashkikiw2>>ensinaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,NONE,NONE,Pret,Pl,gimashkikiinsinaabaniin,gi<<mashkikiw2>>V1nsinaabaniin,JDN-2010-Nouns,gimashkikiwensinaabaniin,gi<<mashkikiw2>>ensinaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,NONE,NONE,Pret,Pl,gimashkikiinsibaniin,gi<<mashkikiw2>>V1nsibaniin,JDN-2010-Nouns,gimashkikiwensibaniin,gi<<mashkikiw2>>ensibaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,NONE,NONE,Pret,Pl,gimashkikiinsiwaabaniin,gi<<mashkikiw2>>V1nsiwaabaniin,JDN-2010-Nouns,gimashkikiwensiwaabaniin,gi<<mashkikiw2>>ensiwaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,NONE,NONE,Pret,Pl,omashkikiinsibaniin,o<<mashkikiw2>>V1nsibaniin,JDN-2010-Nouns,omashkikiwensibaniin,o<<mashkikiw2>>ensibaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,NONE,NONE,Pret,Pl,omashkikiinsiwaabaniin,o<<mashkikiw2>>V1nsiwaabaniin,JDN-2010-Nouns,omashkikiwensiwaabaniin,o<<mashkikiw2>>ensiwaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,NONE,NONE,Pret,Pl,omashkikiinsiniban,o<<mashkikiw2>>V1nsiniban,JDN-2010-Nouns,omashkikiwensiniban,o<<mashkikiw2>>ensiniban,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,NONE,NONE,Pret,Pl,omashkikiinsiniban,o<<mashkikiw2>>V1nsiniban,GUESS,omashkikiwensiniban,o<<mashkikiw2>>ensiniban,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,Poss,NONE,Pret,Pl,nimashkikiinsimibaniin,ni<<mashkikiw2>>V1nsimibaniin,JDN-2010-Nouns,nimashkikiwensimibaniin,ni<<mashkikiw2>>ensimibaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,Poss,NONE,Pret,Pl,nimashkikiinsiminaabaniin,ni<<mashkikiw2>>V1nsiminaabaniin,JDN-2010-Nouns,nimashkikiwensiminaabaniin,ni<<mashkikiw2>>ensiminaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,Poss,NONE,Pret,Pl,gimashkikiinsiminaabaniin,gi<<mashkikiw2>>V1nsiminaabaniin,JDN-2010-Nouns,gimashkikiwensiminaabaniin,gi<<mashkikiw2>>ensiminaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,Poss,NONE,Pret,Pl,gimashkikiinsimibaniin,gi<<mashkikiw2>>V1nsimibaniin,JDN-2010-Nouns,gimashkikiwensimibaniin,gi<<mashkikiw2>>ensimibaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,Poss,NONE,Pret,Pl,gimashkikiinsimiwaabaniin,gi<<mashkikiw2>>V1nsimiwaabaniin,JDN-2010-Nouns,gimashkikiwensimiwaabaniin,gi<<mashkikiw2>>ensimiwaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,Poss,NONE,Pret,Pl,omashkikiinsimibaniin,o<<mashkikiw2>>V1nsimibaniin,JDN-2010-Nouns,omashkikiwensimibaniin,o<<mashkikiw2>>ensimibaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,Poss,NONE,Pret,Pl,omashkikiinsimiwaabaniin,o<<mashkikiw2>>V1nsimiwaabaniin,JDN-2010-Nouns,omashkikiwensimiwaabaniin,o<<mashkikiw2>>ensimiwaabaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,Poss,NONE,Pret,Pl,omashkikiinsiminiban,o<<mashkikiw2>>V1nsiminiban,JDN-2010-Nouns,omashkikiwensiminiban,o<<mashkikiw2>>ensiminiban,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,Poss,NONE,Pret,Pl,omashkikiinsiminiban,o<<mashkikiw2>>V1nsiminiban,GUESS,omashkikiwensiminiban,o<<mashkikiw2>>ensiminiban,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,NONE,Pej,NONE,Pl,nimashkikiinzhishan,ni<<mashkikiw2>>V1nzhishan,JDN-2010-Nouns,nimashkikiwenzhishan,ni<<mashkikiw2>>enzhishan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,NONE,Pej,NONE,Pl,nimashkikiinzhishinaanin,ni<<mashkikiw2>>V1nzhishinaanin,JDN-2010-Nouns,nimashkikiwenzhishinaanin,ni<<mashkikiw2>>enzhishinaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,NONE,Pej,NONE,Pl,gimashkikiinzhishinaanin,gi<<mashkikiw2>>V1nzhishinaanin,JDN-2010-Nouns,gimashkikiwenzhishinaanin,gi<<mashkikiw2>>enzhishinaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,NONE,Pej,NONE,Pl,gimashkikiinzhishan,gi<<mashkikiw2>>V1nzhishan,JDN-2010-Nouns,gimashkikiwenzhishan,gi<<mashkikiw2>>enzhishan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,NONE,Pej,NONE,Pl,gimashkikiinzhishiwaan,gi<<mashkikiw2>>V1nzhishiwaan,JDN-2010-Nouns,gimashkikiwenzhishiwaan,gi<<mashkikiw2>>enzhishiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,NONE,Pej,NONE,Pl,omashkikiinzhishan,o<<mashkikiw2>>V1nzhishan,JDN-2010-Nouns,omashkikiwenzhishan,o<<mashkikiw2>>enzhishan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,NONE,Pej,NONE,Pl,omashkikiinzhishiwaan,o<<mashkikiw2>>V1nzhishiwaan,JDN-2010-Nouns,omashkikiwenzhishiwaan,o<<mashkikiw2>>enzhishiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,NONE,Pej,NONE,Pl,omashkikiinzhishini,o<<mashkikiw2>>V1nzhishiniw1,JDN-2010-Nouns,omashkikiwenzhishini,o<<mashkikiw2>>enzhishiniw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,NONE,Pej,NONE,Pl,omashkikiinzhishini,o<<mashkikiw2>>V1nzhishiniw1,GUESS,omashkikiwenzhishini,o<<mashkikiw2>>enzhishiniw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,Poss,Pej,NONE,Pl,nimashkikiinsimishan,ni<<mashkikiw2>>V1nsimishan,JDN-2010-Nouns,nimashkikiwensimishan,ni<<mashkikiw2>>ensimishan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,Poss,Pej,NONE,Pl,nimashkikiinsimishinaanin,ni<<mashkikiw2>>V1nsimishinaanin,JDN-2010-Nouns,nimashkikiwensimishinaanin,ni<<mashkikiw2>>ensimishinaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,Poss,Pej,NONE,Pl,gimashkikiinsimishinaanin,gi<<mashkikiw2>>V1nsimishinaanin,JDN-2010-Nouns,gimashkikiwensimishinaanin,gi<<mashkikiw2>>ensimishinaanin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,Poss,Pej,NONE,Pl,gimashkikiinsimishan,gi<<mashkikiw2>>V1nsimishan,JDN-2010-Nouns,gimashkikiwensimishan,gi<<mashkikiw2>>ensimishan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,Poss,Pej,NONE,Pl,gimashkikiinsimishiwaan,gi<<mashkikiw2>>V1nsimishiwaan,JDN-2010-Nouns,gimashkikiwensimishiwaan,gi<<mashkikiw2>>ensimishiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,Poss,Pej,NONE,Pl,omashkikiinsimishan,o<<mashkikiw2>>V1nsimishan,JDN-2010-Nouns,omashkikiwensimishan,o<<mashkikiw2>>ensimishan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,Poss,Pej,NONE,Pl,omashkikiinsimishiwaan,o<<mashkikiw2>>V1nsimishiwaan,JDN-2010-Nouns,omashkikiwensimishiwaan,o<<mashkikiw2>>ensimishiwaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,Poss,Pej,NONE,Pl,omashkikiinsimishini,o<<mashkikiw2>>V1nsimishiniw1,JDN-2010-Nouns,omashkikiwensimishini,o<<mashkikiw2>>ensimishiniw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,Poss,Pej,NONE,Pl,omashkikiinsimishini,o<<mashkikiw2>>V1nsimishiniw1,GUESS,omashkikiwensimishini,o<<mashkikiw2>>ensimishiniw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,NONE,NONE,NONE,NONE,NONE,Sg,mashkiki,<<mashkikiw2>>,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,NONE,Dim,NONE,NONE,NONE,Sg,mashkikiins,<<mashkikiw2>>V1ns,JDN-2010-Nouns,mashkikiwens,<<mashkikiw2>>ens,OPD-Forms
NI,NI_Vw,mashkiki,mashkikiw2,NONE,NONE,NONE,Pej,NONE,Sg,mashkikiwish,<<mashkikiw2>>ish,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,NONE,NONE,NONE,NONE,Pret,Sg,mashkikiwiban,<<mashkikiw2>>iban,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,NONE,Dim,NONE,Pej,NONE,Sg,mashkikiinzhish,<<mashkikiw2>>V1nzhish,JDN-2010-Nouns,mashkikiwenzhish,<<mashkikiw2>>enzhish,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,NONE,Dim,NONE,NONE,Pret,Sg,mashkikiinsiban,<<mashkikiw2>>V1nsiban,JDN-2010-Nouns,mashkikiwensiban,<<mashkikiw2>>ensiban,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,NONE,NONE,NONE,Sg,nimashkiki,ni<<mashkikiw2>>,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,NONE,NONE,NONE,Sg,nimashkikiinaan,ni<<mashkikiw2>>V1naan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,NONE,NONE,NONE,Sg,gimashkikiinaan,gi<<mashkikiw2>>V1naan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,NONE,NONE,NONE,Sg,gimashkiki,gi<<mashkikiw2>>,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,NONE,NONE,NONE,Sg,gimashkikiiwaa,gi<<mashkikiw2>>V1waa,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,omashkiki,o<<mashkikiw2>>,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,NONE,NONE,NONE,Sg,omashkikiiwaa,o<<mashkikiw2>>V1waa,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,NONE,NONE,NONE,Sg,omashkikiini,o<<mashkikiw2>>V1niw1,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,NONE,NONE,NONE,Sg,omashkikiini,o<<mashkikiw2>>V1niw1,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,Poss,NONE,NONE,Sg,nimashkikiim,ni<<mashkikiw2>>V1m,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,Poss,NONE,NONE,Sg,nimashkikiiminaan,ni<<mashkikiw2>>V1minaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,Poss,NONE,NONE,Sg,gimashkikiiminaan,gi<<mashkikiw2>>V1minaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,Poss,NONE,NONE,Sg,gimashkikiim,gi<<mashkikiw2>>V1m,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,Poss,NONE,NONE,Sg,gimashkikiimiwaa,gi<<mashkikiw2>>V1miwaa,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,Poss,NONE,NONE,Sg,omashkikiim,o<<mashkikiw2>>V1m,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,Poss,NONE,NONE,Sg,omashkikiimiwaa,o<<mashkikiw2>>V1miwaa,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,Poss,NONE,NONE,Sg,omashkikiimini,o<<mashkikiw2>>V1miniw1,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,Poss,NONE,NONE,Sg,omashkikiimini,o<<mashkikiw2>>V1miniw1,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,NONE,NONE,NONE,Sg,nimashkikiins,ni<<mashkikiw2>>V1ns,JDN-2010-Nouns,nimashkikiwens,ni<<mashkikiw2>>ens,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,NONE,NONE,NONE,Sg,nimashkikiinsinaan,ni<<mashkikiw2>>V1nsinaan,JDN-2010-Nouns,nimashkikiwensinaan,ni<<mashkikiw2>>ensinaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,NONE,NONE,NONE,Sg,gimashkikiinsinaan,gi<<mashkikiw2>>V1nsinaan,JDN-2010-Nouns,gimashkikiwensinaan,gi<<mashkikiw2>>ensinaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,NONE,NONE,NONE,Sg,gimashkikiins,gi<<mashkikiw2>>V1ns,JDN-2010-Nouns,gimashkikiwens,gi<<mashkikiw2>>ens,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,NONE,NONE,NONE,Sg,gimashkikiinsiwaa,gi<<mashkikiw2>>V1nsiwaa,JDN-2010-Nouns,gimashkikiwensiwaa,gi<<mashkikiw2>>ensiwaa,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,omashkikiins,o<<mashkikiw2>>V1ns,JDN-2010-Nouns,omashkikiwens,o<<mashkikiw2>>ens,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,omashkikiinsiwaa,o<<mashkikiw2>>V1nsiwaa,JDN-2010-Nouns,omashkikiwensiwaa,o<<mashkikiw2>>ensiwaa,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,omashkikiinsini,o<<mashkikiw2>>V1nsiniw1,JDN-2010-Nouns,omashkikiwensini,o<<mashkikiw2>>ensiniw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,omashkikiinsini,o<<mashkikiw2>>V1nsiniw1,GUESS,omashkikiwensini,o<<mashkikiw2>>ensiniw1,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,Dim,Poss,NONE,NONE,Sg,nimashkikiinsim,ni<<mashkikiw2>>V1nsim,JDN-2010-Nouns,nimashkikiwensim,ni<<mashkikiw2>>ensim,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,Dim,Poss,NONE,NONE,Sg,nimashkikiinsiminaan,ni<<mashkikiw2>>V1nsiminaan,JDN-2010-Nouns,nimashkikiwensiminaan,ni<<mashkikiw2>>ensiminaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,Dim,Poss,NONE,NONE,Sg,gimashkikiinsiminaan,gi<<mashkikiw2>>V1nsiminaan,JDN-2010-Nouns,gimashkikiwensiminaan,gi<<mashkikiw2>>ensiminaan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,Dim,Poss,NONE,NONE,Sg,gimashkikiinsim,gi<<mashkikiw2>>V1nsim,JDN-2010-Nouns,gimashkikiwensim,gi<<mashkikiw2>>ensim,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,Dim,Poss,NONE,NONE,Sg,gimashkikiinsimiwaa,gi<<mashkikiw2>>V1nsimiwaa,JDN-2010-Nouns,gimashkikiwensimiwaa,gi<<mashkikiw2>>ensimiwaa,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,omashkikiinsim,o<<mashkikiw2>>V1nsim,JDN-2010-Nouns,omashkikiwensim,o<<mashkikiw2>>ensim,GUESS
