,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
127,NID,NID_aa,denaniw,denaniw,ExclPoss,NONE,NONE,Pej,NONE,Loc,nidenaniwaashinaang,n<<denaniw>>aashinaang,JDN-2010-Nouns
128,NID,NID_aa,denaniw,denaniw,InclPoss,NONE,NONE,Pej,NONE,Loc,gidenaniwaashinaang,g<<denaniw>>aashinaang,JDN-2010-Nouns
129,NID,NID_aa,denaniw,denaniw,2SgPoss,NONE,NONE,Pej,NONE,Loc,gidenaniwaashing,g<<denaniw>>aashing,JDN-2010-Nouns
130,NID,NID_aa,denaniw,denaniw,2PlPoss,NONE,NONE,Pej,NONE,Loc,gidenaniwaashiwaang,g<<denaniw>>aashiwaang,JDN-2010-Nouns
131,NID,NID_aa,denaniw,denaniw,3SgProxPoss,NONE,NONE,Pej,NONE,Loc,odenaniwaashing,w<<denaniw>>aashing,JDN-2010-Nouns
132,NID,NID_aa,denaniw,denaniw,3PlProxPoss,NONE,NONE,Pej,NONE,Loc,odenaniwaashiwaang,w<<denaniw>>aashiwaang,JDN-2010-Nouns
133,NID,NID_aa,denaniw,denaniw,3SgObvPoss,NONE,NONE,Pej,NONE,Loc,odenaniwaashining,w<<denaniw>>aashining,JDN-2010-Nouns
134,NID,NID_aa,denaniw,denaniw,3PlObvPoss,NONE,NONE,Pej,NONE,Loc,odenaniwaashining,w<<denaniw>>aashining,GUESS
135,NID,NID_aa,denaniw,denaniw,1SgPoss,NONE,Poss,Pej,NONE,Pl,nidenaniwaamishan,n<<denaniw>>aamishan,JDN-2010-Nouns
136,NID,NID_aa,denaniw,denaniw,ExclPoss,NONE,Poss,Pej,NONE,Pl,nidenaniwaamishinaanin,n<<denaniw>>aamishinaanin,JDN-2010-Nouns
137,NID,NID_aa,denaniw,denaniw,InclPoss,NONE,Poss,Pej,NONE,Pl,gidenaniwaamishinaanin,g<<denaniw>>aamishinaanin,JDN-2010-Nouns
138,NID,NID_aa,denaniw,denaniw,2SgPoss,NONE,Poss,Pej,NONE,Pl,gidenaniwaamishan,g<<denaniw>>aamishan,JDN-2010-Nouns
139,NID,NID_aa,denaniw,denaniw,2PlPoss,NONE,Poss,Pej,NONE,Pl,gidenaniwaamishiwaan,g<<denaniw>>aamishiwaan,JDN-2010-Nouns
140,NID,NID_aa,denaniw,denaniw,3SgProxPoss,NONE,Poss,Pej,NONE,Pl,odenaniwaamishan,w<<denaniw>>aamishan,JDN-2010-Nouns
141,NID,NID_aa,denaniw,denaniw,3PlProxPoss,NONE,Poss,Pej,NONE,Pl,odenaniwaamishiwaan,w<<denaniw>>aamishiwaan,JDN-2010-Nouns
142,NID,NID_aa,denaniw,denaniw,3SgObvPoss,NONE,Poss,Pej,NONE,Pl,odenaniwaamishini,w<<denaniw>>aamishiniw1,JDN-2010-Nouns
143,NID,NID_aa,denaniw,denaniw,3PlObvPoss,NONE,Poss,Pej,NONE,Pl,odenaniwaamishini,w<<denaniw>>aamishiniw1,GUESS
144,NID,NID_aa,denaniw,denaniw,1SgPoss,NONE,Poss,Pej,NONE,Sg,nidenaniwaamish,n<<denaniw>>aamish,JDN-2010-Nouns
145,NID,NID_aa,denaniw,denaniw,ExclPoss,NONE,Poss,Pej,NONE,Sg,nidenaniwaamishinaan,n<<denaniw>>aamishinaan,JDN-2010-Nouns
146,NID,NID_aa,denaniw,denaniw,InclPoss,NONE,Poss,Pej,NONE,Sg,gidenaniwaamishinaan,g<<denaniw>>aamishinaan,JDN-2010-Nouns
147,NID,NID_aa,denaniw,denaniw,2SgPoss,NONE,Poss,Pej,NONE,Sg,gidenaniwaamish,g<<denaniw>>aamish,JDN-2010-Nouns
148,NID,NID_aa,denaniw,denaniw,2PlPoss,NONE,Poss,Pej,NONE,Sg,gidenaniwaamishiwaa,g<<denaniw>>aamishiwaa,JDN-2010-Nouns
149,NID,NID_aa,denaniw,denaniw,3SgProxPoss,NONE,Poss,Pej,NONE,Sg,odenaniwaamish,w<<denaniw>>aamish,JDN-2010-Nouns
150,NID,NID_aa,denaniw,denaniw,3PlProxPoss,NONE,Poss,Pej,NONE,Sg,odenaniwaamishiwaa,w<<denaniw>>aamishiwaa,JDN-2010-Nouns
151,NID,NID_aa,denaniw,denaniw,3SgObvPoss,NONE,Poss,Pej,NONE,Sg,odenaniwaamishini,w<<denaniw>>aamishiniw1,JDN-2010-Nouns
152,NID,NID_aa,denaniw,denaniw,3PlObvPoss,NONE,Poss,Pej,NONE,Sg,odenaniwaamishini,w<<denaniw>>aamishiniw1,GUESS
153,NID,NID_aa,denaniw,denaniw,1SgPoss,NONE,Poss,Pej,NONE,Loc,nidenaniwaamishing,n<<denaniw>>aamishing,JDN-2010-Nouns
154,NID,NID_aa,denaniw,denaniw,ExclPoss,NONE,Poss,Pej,NONE,Loc,nidenaniwaamishinaang,n<<denaniw>>aamishinaang,JDN-2010-Nouns
155,NID,NID_aa,denaniw,denaniw,InclPoss,NONE,Poss,Pej,NONE,Loc,gidenaniwaamishinaang,g<<denaniw>>aamishinaang,JDN-2010-Nouns
156,NID,NID_aa,denaniw,denaniw,2SgPoss,NONE,Poss,Pej,NONE,Loc,gidenaniwaamishing,g<<denaniw>>aamishing,JDN-2010-Nouns
157,NID,NID_aa,denaniw,denaniw,2PlPoss,NONE,Poss,Pej,NONE,Loc,gidenaniwaamishiwaang,g<<denaniw>>aamishiwaang,JDN-2010-Nouns
158,NID,NID_aa,denaniw,denaniw,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,odenaniwaamishing,w<<denaniw>>aamishing,JDN-2010-Nouns
159,NID,NID_aa,denaniw,denaniw,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,odenaniwaamishiwaang,w<<denaniw>>aamishiwaang,JDN-2010-Nouns
