Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,Dim,Poss,NA,NA,ProxSg,gizhiishiibensiminaan,gi<<zhiishiib>>ensiminaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,Dim,Poss,NA,NA,ProxSg,gizhiishiibensimiwaa,gi<<zhiishiib>>ensimiwaa,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,Dim,Poss,NA,NA,ProxPl,nizhiishiibensimag,ni<<zhiishiib>>ensimag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,Dim,Poss,NA,NA,ProxPl,nizhiishiibensiminaanig,ni<<zhiishiib>>ensiminaanig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,Dim,Poss,NA,NA,ProxPl,gizhiishiibensiminaanig,gi<<zhiishiib>>ensiminaanig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,Dim,Poss,NA,NA,ProxPl,gizhiishiibensimag,gi<<zhiishiib>>ensimag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,Dim,Poss,NA,NA,ProxPl,gizhiishiibensimiwaag,gi<<zhiishiib>>ensimiwaag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,Dim,Poss,NA,NA,ObvSg,nizhiishiibensiman,ni<<zhiishiib>>ensiman,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,Dim,Poss,NA,NA,ObvSg,nizhiishiibensiminaanin,ni<<zhiishiib>>ensiminaanin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,Dim,Poss,NA,NA,ObvSg,gizhiishiibensiminaanin,gi<<zhiishiib>>ensiminaanin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,Dim,Poss,NA,NA,ObvSg,gizhiishiibensiman,gi<<zhiishiib>>ensiman,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,Dim,Poss,NA,NA,ObvSg,gizhiishiibensimiwaan,gi<<zhiishiib>>ensimiwaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,Dim,Poss,NA,NA,ObvSg,ozhiishiibensiman,o<<zhiishiib>>ensiman,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,Dim,Poss,NA,NA,ObvSg,ozhiishiibensimiwaan,o<<zhiishiib>>ensimiwaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,Dim,Poss,NA,NA,ObvSg,ozhiishiibensimini,o<<zhiishiib>>ensimini,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,Dim,Poss,NA,NA,ObvSg,ozhiishiibensimini,o<<zhiishiib>>ensimini,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,Dim,Poss,NA,NA,ObvPl,nizhiishiibensima',ni<<zhiishiib>>ensima',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,Dim,Poss,NA,NA,ObvPl,nizhiishiibensiminaani',ni<<zhiishiib>>ensiminaani',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,Dim,Poss,NA,NA,ObvPl,gizhiishiibensiminaani',gi<<zhiishiib>>ensiminaani',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,Dim,Poss,NA,NA,ObvPl,gizhiishiibensima',gi<<zhiishiib>>ensima',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,Dim,Poss,NA,NA,ObvPl,gizhiishiibensimiwaa',gi<<zhiishiib>>ensimiwaa',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,Dim,Poss,NA,NA,ObvPl,ozhiishiibensima',o<<zhiishiib>>ensima',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,Dim,Poss,NA,NA,ObvPl,ozhiishiibensimiwaa',o<<zhiishiib>>ensimiwaa',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,Dim,Poss,NA,NA,ObvPl,ozhiishiibensimini,o<<zhiishiib>>ensimini,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,Dim,Poss,NA,NA,ObvPl,ozhiishiibensimini,o<<zhiishiib>>ensimini,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,Dim,Poss,NA,NA,Loc,nizhiishiibensiming,ni<<zhiishiib>>ensiming,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,Dim,Poss,NA,NA,Loc,nizhiishiibensiminaang,ni<<zhiishiib>>ensiminaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,Dim,Poss,NA,NA,Loc,gizhiishiibensiminaang,gi<<zhiishiib>>ensiminaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,Dim,Poss,NA,NA,Loc,gizhiishiibensiming,gi<<zhiishiib>>ensiming,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,Dim,Poss,NA,NA,Loc,gizhiishiibensimiwaang,gi<<zhiishiib>>ensimiwaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,Dim,Poss,NA,NA,Loc,ozhiishiibensiming,o<<zhiishiib>>ensiming,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,Dim,Poss,NA,NA,Loc,ozhiishiibensimiwaang,o<<zhiishiib>>ensimiwaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,Dim,Poss,NA,NA,Loc,ozhiishiibensimining,o<<zhiishiib>>ensimining,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,Dim,Poss,NA,NA,Loc,ozhiishiibensimining,o<<zhiishiib>>ensimining,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,Pej,NA,ProxSg,nizhiishiibish,ni<<zhiishiib>>ish,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,Pej,NA,ProxSg,nizhiishiibishinaan,ni<<zhiishiib>>ishinaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,Pej,NA,ProxSg,gizhiishiibishinaan,gi<<zhiishiib>>ishinaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,Pej,NA,ProxSg,gizhiishiibish,gi<<zhiishiib>>ish,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,Pej,NA,ProxSg,gizhiishiibishiwaa,gi<<zhiishiib>>ishiwaa,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,Pej,NA,ProxPl,nizhiishiibishag,ni<<zhiishiib>>ishag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,Pej,NA,ProxPl,nizhiishiibishinaanig,ni<<zhiishiib>>ishinaanig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,Pej,NA,ProxPl,gizhiishiibishinaanig,gi<<zhiishiib>>ishinaanig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,Pej,NA,ProxPl,gizhiishiibishag,gi<<zhiishiib>>ishag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,Pej,NA,ProxPl,gizhiishiibishiwaag,gi<<zhiishiib>>ishiwaag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,Pej,NA,ObvSg,nizhiishiibishan,ni<<zhiishiib>>ishan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,Pej,NA,ObvSg,nizhiishiibishinaanin,ni<<zhiishiib>>ishinaanin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,Pej,NA,ObvSg,gizhiishiibishinaanin,gi<<zhiishiib>>ishinaanin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,Pej,NA,ObvSg,gizhiishiibishan,gi<<zhiishiib>>ishan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,Pej,NA,ObvSg,gizhiishiibishiwaan,gi<<zhiishiib>>ishiwaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,NA,Pej,NA,ObvSg,ozhiishiibishan,o<<zhiishiib>>ishan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,NA,Pej,NA,ObvSg,ozhiishiibishiwaan,o<<zhiishiib>>ishiwaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,NA,Pej,NA,ObvSg,ozhiishiibishini,o<<zhiishiib>>ishini,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,NA,Pej,NA,ObvSg,ozhiishiibishini,o<<zhiishiib>>ishini,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,Pej,NA,ObvPl,nizhiishiibisha',ni<<zhiishiib>>isha',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,Pej,NA,ObvPl,nizhiishiibishinaani',ni<<zhiishiib>>ishinaani',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,Pej,NA,ObvPl,gizhiishiibishinaani',gi<<zhiishiib>>ishinaani',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,Pej,NA,ObvPl,gizhiishiibisha',gi<<zhiishiib>>isha',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,Pej,NA,ObvPl,gizhiishiibishiwaa',gi<<zhiishiib>>ishiwaa',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,NA,Pej,NA,ObvPl,ozhiishiibisha',o<<zhiishiib>>isha',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,NA,Pej,NA,ObvPl,ozhiishiibishiwaa',o<<zhiishiib>>ishiwaa',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,NA,Pej,NA,ObvPl,ozhiishiibishini,o<<zhiishiib>>ishini,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,NA,Pej,NA,ObvPl,ozhiishiibishini,o<<zhiishiib>>ishini,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,Pej,NA,Loc,nizhiishiibishing,ni<<zhiishiib>>ishing,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,Pej,NA,Loc,nizhiishiibishinaang,ni<<zhiishiib>>ishinaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,Pej,NA,Loc,gizhiishiibishinaang,gi<<zhiishiib>>ishinaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,Pej,NA,Loc,gizhiishiibishing,gi<<zhiishiib>>ishing,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,Pej,NA,Loc,gizhiishiibishiwaang,gi<<zhiishiib>>ishiwaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,NA,Pej,NA,Loc,ozhiishiibishing,o<<zhiishiib>>ishing,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,NA,Pej,NA,Loc,ozhiishiibishiwaang,o<<zhiishiib>>ishiwaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,NA,Pej,NA,Loc,ozhiishiibishining,o<<zhiishiib>>ishining,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,NA,Pej,NA,Loc,ozhiishiibishining,o<<zhiishiib>>ishining,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,Poss,Pej,NA,ProxSg,nizhiishiibimish,ni<<zhiishiib>>imish,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,Poss,Pej,NA,ProxSg,nizhiishiibimishinaan,ni<<zhiishiib>>imishinaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,Poss,Pej,NA,ProxSg,gizhiishiibimishinaan,gi<<zhiishiib>>imishinaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,Poss,Pej,NA,ProxSg,gizhiishiibimishinaan,gi<<zhiishiib>>imishinaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,Poss,Pej,NA,ProxSg,gizhiishiibimishiwaa,gi<<zhiishiib>>imishiwaa,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,Poss,Pej,NA,ProxPl,nizhiishiibimishag,ni<<zhiishiib>>imishag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,Poss,Pej,NA,ProxPl,nizhiishiibimishinaanig,ni<<zhiishiib>>imishinaanig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,Poss,Pej,NA,ProxPl,gizhiishiibimishinaanig,gi<<zhiishiib>>imishinaanig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,Poss,Pej,NA,ProxPl,gizhiishiibimishag,gi<<zhiishiib>>imishag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,Poss,Pej,NA,ProxPl,gizhiishiibimishiwaag,gi<<zhiishiib>>imishiwaag,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,Poss,Pej,NA,ObvSg,nizhiishiibimishan,ni<<zhiishiib>>imishan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,Poss,Pej,NA,ObvSg,nizhiishiibimishinaanin,ni<<zhiishiib>>imishinaanin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,Poss,Pej,NA,ObvSg,gizhiishiibimishinaanin,gi<<zhiishiib>>imishinaanin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,Poss,Pej,NA,ObvSg,gizhiishiibimishan,gi<<zhiishiib>>imishan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,Poss,Pej,NA,ObvSg,gizhiishiibimishiwaan,gi<<zhiishiib>>imishiwaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,Poss,Pej,NA,ObvSg,ozhiishiibimishan,o<<zhiishiib>>imishan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,Poss,Pej,NA,ObvSg,ozhiishiibimishiwaan,o<<zhiishiib>>imishiwaan,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,Poss,Pej,NA,ObvSg,ozhiishiibimishini,o<<zhiishiib>>imishini,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,Poss,Pej,NA,ObvSg,ozhiishiibimishini,o<<zhiishiib>>imishini,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,Poss,Pej,NA,ObvPl,nizhiishiibimisha',ni<<zhiishiib>>imisha',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,Poss,Pej,NA,ObvPl,nizhiishiibimishinaani',ni<<zhiishiib>>imishinaani',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,Poss,Pej,NA,ObvPl,gizhiishiibimishinaani',gi<<zhiishiib>>imishinaani',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,Poss,Pej,NA,ObvPl,gizhiishiibimisha',gi<<zhiishiib>>imisha',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,Poss,Pej,NA,ObvPl,gizhiishiibimishiwaa',gi<<zhiishiib>>imishiwaa',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,Poss,Pej,NA,ObvPl,ozhiishiibimisha',o<<zhiishiib>>imisha',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,Poss,Pej,NA,ObvPl,ozhiishiibimishiwaa',o<<zhiishiib>>imishiwaa',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,Poss,Pej,NA,ObvPl,ozhiishiibimishini,o<<zhiishiib>>imishini,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,Poss,Pej,NA,ObvPl,ozhiishiibimishini,o<<zhiishiib>>imishini,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,Poss,Pej,NA,Loc,nizhiishiibimishing,ni<<zhiishiib>>imishing,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,Poss,Pej,NA,Loc,nizhiishiibimishinaang,ni<<zhiishiib>>imishinaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,Poss,Pej,NA,Loc,gizhiishiibimishinaang,gi<<zhiishiib>>imishinaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,Poss,Pej,NA,Loc,gizhiishiibimishing,gi<<zhiishiib>>imishing,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,Poss,Pej,NA,Loc,gizhiishiibimiwaang,gi<<zhiishiib>>imiwaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,Poss,Pej,NA,Loc,ozhiishiibimishing,o<<zhiishiib>>imishing,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,Poss,Pej,NA,Loc,ozhiishiibimishiwaang,o<<zhiishiib>>imishiwaang,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,Poss,Pej,NA,Loc,ozhiishiibimishining,o<<zhiishiib>>imishining,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,Poss,Pej,NA,Loc,ozhiishiibimishining,o<<zhiishiib>>imishining,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,NA,Pret,ProxSg,nizhiishiibiban,ni<<zhiishiib>>iban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,NA,Pret,ProxSg,nizhiishiibinaaban,ni<<zhiishiib>>inaaban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,NA,Pret,ProxSg,gizhiishiibinaaban,gi<<zhiishiib>>inaaban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,NA,Pret,ProxSg,gizhiishiibiban,gi<<zhiishiib>>iban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,NA,Pret,ProxSg,gizhiishiibiwaaban,gi<<zhiishiib>>iwaaban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,NA,Pret,ProxPl,nizhiishiibibaniig,ni<<zhiishiib>>ibaniig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,NA,Pret,ProxPl,nizhiishiibinaabaniig,ni<<zhiishiib>>inaabaniig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,NA,Pret,ProxPl,gizhiishiibinaabaniig,gi<<zhiishiib>>inaabaniig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,NA,Pret,ProxPl,gizhiishiibibaniig,gi<<zhiishiib>>ibaniig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,NA,Pret,ProxPl,gizhiishiibiwaabaniig,gi<<zhiishiib>>iwaabaniig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,NA,Pret,ObvSg,nizhiishiibibaniin,ni<<zhiishiib>>ibaniin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,NA,Pret,ObvSg,nizhiishiibinaabaniin,ni<<zhiishiib>>inaabaniin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,NA,Pret,ObvSg,gizhiishiibinaabaniin,gi<<zhiishiib>>inaabaniin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,NA,Pret,ObvSg,gizhiishiibibaniin,gi<<zhiishiib>>ibaniin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,NA,Pret,ObvSg,gizhiishiibiwaabaniin,gi<<zhiishiib>>iwaabaniin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,NA,NA,Pret,ObvSg,ozhiishiibibaniin,o<<zhiishiib>>ibaniin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,NA,NA,Pret,ObvSg,ozhiishiibiwaabaniin,o<<zhiishiib>>iwaabaniin,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,NA,NA,Pret,ObvSg,ozhiishiibiniban,o<<zhiishiib>>iniban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,NA,NA,Pret,ObvSg,ozhiishiibiniban,o<<zhiishiib>>iniban,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,NA,NA,Pret,ObvPl,nizhiishiibibanii',ni<<zhiishiib>>ibanii',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,NA,NA,Pret,ObvPl,nizhiishiibinaabanii',ni<<zhiishiib>>inaabanii',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,NA,NA,Pret,ObvPl,gizhiishiibinaabanii',gi<<zhiishiib>>inaabanii',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,NA,NA,Pret,ObvPl,gizhiishiibibanii',gi<<zhiishiib>>ibanii',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,NA,NA,Pret,ObvPl,gizhiishiibiwaabanii',gi<<zhiishiib>>iwaabanii',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgProxPoss,NA,NA,NA,Pret,ObvPl,ozhiishiibibanii',o<<zhiishiib>>ibanii',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlProxPoss,NA,NA,NA,Pret,ObvPl,ozhiishiibiwaabanii',o<<zhiishiib>>iwaabanii',JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3SgObvPoss,NA,NA,NA,Pret,ObvPl,ozhiishiibiniban,o<<zhiishiib>>iniban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,3PlObvPoss,NA,NA,NA,Pret,ObvPl,ozhiishiibiniban,o<<zhiishiib>>iniban,GUESS,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,Poss,NA,Pret,ProxSg,nizhiishiibimiban,ni<<zhiishiib>>imiban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,Poss,NA,Pret,ProxSg,nizhiishiibiminaaban,ni<<zhiishiib>>iminaaban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,Poss,NA,Pret,ProxSg,gizhiishiibiminaaban,gi<<zhiishiib>>iminaaban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2SgPoss,NA,Poss,NA,Pret,ProxSg,gizhiishiibimiban,gi<<zhiishiib>>imiban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,2PlPoss,NA,Poss,NA,Pret,ProxSg,gizhiishiibimiwaaban,gi<<zhiishiib>>imiwaaban,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,1SgPoss,NA,Poss,NA,Pret,ProxPl,nizhiishiibimibaniig,ni<<zhiishiib>>imibaniig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,ExclPoss,NA,Poss,NA,Pret,ProxPl,nizhiishiibiminaabaniig,ni<<zhiishiib>>iminaabaniig,JDN-2010-Nouns,,,
Anim,C-final,zhiishiib,<<zhiishiib>>,InclPoss,NA,Poss,NA,Pret,ProxPl,gizhiishiibiminaabaniig,gi<<zhiishiib>>iminaabaniig,JDN-2010-Nouns,,,
