,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
114,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,owiiyagasenyensimiwaa,o<<wiiyagasenhy1>>ensimiwaa,JDN-2010-Nouns,,,
115,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,owiiyagasenyensimini,o<<wiiyagasenhy1>>ensiminiw1,JDN-2010-Nouns,,,
116,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,owiiyagasenyensimini,o<<wiiyagasenhy1>>ensiminiw1,GUESS,,,
117,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,Dim,Poss,NONE,NONE,Loc,niwiiyagasenyensiming,ni<<wiiyagasenhy1>>ensiming,JDN-2010-Nouns,,,
118,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,Dim,Poss,NONE,NONE,Loc,niwiiyagasenyensiminaang,ni<<wiiyagasenhy1>>ensiminaang,JDN-2010-Nouns,,,
119,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,Dim,Poss,NONE,NONE,Loc,giwiiyagasenyensiminaang,gi<<wiiyagasenhy1>>ensiminaang,JDN-2010-Nouns,,,
120,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,Dim,Poss,NONE,NONE,Loc,giwiiyagasenyensiming,gi<<wiiyagasenhy1>>ensiming,JDN-2010-Nouns,,,
121,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,Dim,Poss,NONE,NONE,Loc,giwiiyagasenyensimiwaang,gi<<wiiyagasenhy1>>ensimiwaang,JDN-2010-Nouns,,,
122,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,owiiyagasenyensiming,o<<wiiyagasenhy1>>ensiming,JDN-2010-Nouns,,,
123,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,owiiyagasenyensimiwaang,o<<wiiyagasenhy1>>ensimiwaang,JDN-2010-Nouns,,,
124,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,owiiyagasenyensimining,o<<wiiyagasenhy1>>ensimining,JDN-2010-Nouns,,,
125,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,owiiyagasenyensimining,o<<wiiyagasenhy1>>ensimining,GUESS,,,
126,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,NONE,NONE,Pej,NONE,Pl,niwiiyagasenyishan,ni<<wiiyagasenhy1>>ishan,JDN-2010-Nouns,,,
