,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
117,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,Pret,ProxSg,giniigi'igoonsiban,g<<niigi'igw2>>oonsiban,JDN-2010-Nouns
118,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,Pret,ProxPl,giniigi'igoonsibaniig,g<<niigi'igw2>>oonsibaniig,JDN-2010-Nouns
119,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,Pret,ObvSg,giniigi'igoonsibaniin,g<<niigi'igw2>>oonsibaniin,JDN-2010-Nouns
120,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,NONE,Pret,ObvPl,giniigi'igoonsibanii',g<<niigi'igw2>>oonsibanii',JDN-2010-Nouns
121,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,Pej,NONE,ProxSg,giniigi'igoonzhish,g<<niigi'igw2>>oonzhish,JDN-2010-Nouns
122,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,Pej,NONE,ProxPl,giniigi'igoonzhishag,g<<niigi'igw2>>oonzhishag,JDN-2010-Nouns
123,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,Pej,NONE,ObvSg,giniigi'igoonzhishan,g<<niigi'igw2>>oonzhishan,JDN-2010-Nouns
124,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,giniigi'igoonzhisha',g<<niigi'igw2>>oonzhisha',JDN-2010-Nouns
125,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,NONE,Pej,NONE,Loc,giniigi'igoonzhishing,g<<niigi'igw2>>oonzhishing,JDN-2010-Nouns
126,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,giniigi'igoonsiminaan,g<<niigi'igw2>>oonsiminaan,JDN-2010-Nouns
127,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,giniigi'igoonsimag,g<<niigi'igw2>>oonsimag,JDN-2010-Nouns
128,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,giniigi'igoonsiman,g<<niigi'igw2>>oonsiman,JDN-2010-Nouns
129,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,giniigi'igoonsima',g<<niigi'igw2>>oonsima',JDN-2010-Nouns
130,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,NONE,Loc,giniigi'igoonsiming,g<<niigi'igw2>>oonsiming,JDN-2010-Nouns
131,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,Pret,ProxSg,giniigi'igoonsimiban,g<<niigi'igw2>>oonsimiban,JDN-2010-Nouns
132,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,Pret,ProxPl,giniigi'igoonsimibaniig,g<<niigi'igw2>>oonsimibaniig,JDN-2010-Nouns
133,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,Pret,ObvSg,giniigi'igoonsimibaniin,g<<niigi'igw2>>oonsimibaniin,JDN-2010-Nouns
134,NAD,NAD_Cw,niigi'igw,niigi'igw2,2SgPoss,Dim,Poss,NONE,Pret,ObvPl,giniigi'igoonsimibanii',g<<niigi'igw2>>oonsimibanii',JDN-2010-Nouns
